2011-01-31,-0.009328909392717355
2011-02-28,-0.3658002296322052
2011-03-31,0.390295574009589
2011-04-30,0.19662914721319774
2011-05-31,-0.12185022132593926
2011-06-30,-0.12389389239862197
2011-07-31,0.03829075411297955
2011-08-31,-0.57259626220195
2011-09-30,-0.20788469841377502
2011-10-31,0.42337337438825007
2011-11-30,-0.14055280211617385
2011-12-31,-0.046282888307633406
2012-01-31,0.3877777219408768
2012-02-29,0.19043868035500797
2012-03-31,-0.007039142347034908
2012-04-30,-0.03847488130621246
2012-05-31,-0.3707705938238934
2012-06-30,0.02749278752279538
2012-07-31,0.10402955278943789
2012-08-31,0.01330011837559259
2012-09-30,0.23950567715677443
2012-10-31,-0.22548460920206406
2012-11-30,0.07686816217721472
2012-12-31,0.20926320656007363
2013-01-31,-0.0989134622847993
2013-02-28,0.20208809539778175
2013-03-31,-0.0846684996556174
2013-04-30,-0.1305938570209346
2013-05-31,0.1087363047492367
2013-06-30,-0.39266660473253123
2013-07-31,0.10633059415121314
2013-08-31,0.0755213503105764
2013-09-30,0.20075084165396828
2013-10-31,0.11064138272108995
2013-11-30,0.05137672785627453
2013-12-31,-0.09807088670412967
2014-01-31,-0.21536188202892714
2014-02-28,0.11115450198554201
2014-03-31,-0.002479506787965237
2014-04-30,-0.04829930257026443
2014-05-31,0.09638985085336636
2014-06-30,0.015071943227787522
2014-07-31,0.15119522643416136
2014-08-31,-0.07762717243124106
2014-09-30,-0.1726523833725174
2014-10-31,-0.11429173128235394
2014-11-30,0.06619790152018856
2014-12-31,-0.181357951963987
2015-01-31,0.11539210141561969
2015-02-28,0.038009917573456065
2015-03-31,0.10652509323750382
2015-04-30,0.16072182778736696
2015-05-31,-0.12397674053291927
2015-06-30,-0.14213698507996383
2015-07-31,-0.13605561154826676
2015-08-31,-0.2352017471116197
2015-09-30,0.09076219966680454
2015-10-31,0.25095385661839614
2015-11-30,-0.09606710883747786
2015-12-31,-0.0722863343911716
2016-01-31,-0.16774742276212784
2016-02-29,0.06579001422829585
2016-03-31,0.21402859718470366
2016-04-30,-0.010736855621081287
2016-05-31,-0.030559819014291393
2016-06-30,0.014740699611895258
2016-07-31,0.14370248711673536
2016-08-31,0.09811130332938355
2016-09-30,0.01686130715709292
2016-10-31,-0.028315496551704622
2016-11-30,-0.02584095354769909
2016-12-31,0.10868128423826404
2017-01-31,0.1549787739568581
2017-02-28,0.0374567229032674
2017-03-31,0.1764936616545138
2017-04-30,0.1173020187531304
2017-05-31,0.3143576814798505
2017-06-30,0.11110395976733568
2017-07-31,0.04491055759771944
2017-08-31,-0.08967634031934356
2017-09-30,0.12389459866550823
2017-10-31,0.3355202945149759
2017-11-30,-0.11235443704754954
2017-12-31,-0.00520176215533738
2018-01-31,0.1220242389816409
2018-02-28,-0.34511779439720947
2018-03-31,0.03303829114062224
2018-04-30,0.1363864752441821
2018-05-31,-0.19645946195468167
2018-06-30,-0.19048794442929792
2018-07-31,-0.031280289420162775
2018-08-31,0.04239038687849967
2018-09-30,0.011066580960340718
2018-10-31,-0.6062014318532483
2018-11-30,0.12963077791586028
2018-12-31,-0.18053991909845996
2019-01-31,0.4022859495487691
2019-02-28,-0.03951962698009949
2019-03-31,-0.1277599730221446
2019-04-30,0.139576611703952
2019-05-31,-0.36032628830593805
2019-06-30,0.26688457609947513
2019-07-31,-0.17472382223684993
2019-08-31,-0.12821558910737535
2019-09-30,0.2902885035277177
2019-10-31,0.042700019610611824
2019-11-30,0.020470129085751028
2019-12-31,0.30101833419174384
2020-01-31,-0.15211239356115291
2020-02-29,-0.28580885454847826
2020-03-31,-0.4787453703725817
2020-04-30,0.44992236255341994
2020-05-31,0.21093789493165446
2020-06-30,0.21679021348771643
2020-07-31,0.2936538708192206
2020-08-31,0.13861292355358934
2020-09-30,0.04194424012355448
2020-10-31,-0.13105911885090926
2020-11-30,0.6625225058743671
2020-12-31,0.5683899229712701
2021-01-31,0.21277376145979687
2021-02-28,0.08731884609072753
2021-03-31,0.06078579079423319
2021-04-30,0.08198651753746293
2021-05-31,0.07279973192645744
2021-06-30,0.11603361543274238
2021-07-31,-0.1547648942092659
2021-08-31,-0.040871081698935975
2021-09-30,-0.23414361387258503
2021-10-31,-0.16505769438810025
2021-11-30,-0.17618778569197904
2021-12-31,0.2528951504778271
2022-01-31,-0.4718592320600873
2022-02-28,0.06163299969608059
2022-03-31,0.0598202525446184
2022-04-30,-0.1343215497944308
2022-05-31,-0.0014633639526758938
2022-06-30,-0.7043336843982684
2022-07-31,0.24907161769721894
2022-08-31,-0.0006248584957735392
2022-09-30,-0.6794137430631586
2022-10-31,0.33833037935537535
2022-11-30,0.3218928559096143
2022-12-31,-0.45866637933905235
